,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,constant_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes
2930,2,betweenness,Michaelis-Menten Fit,1.0986020814674244,8.948359996283378e-05,0.9369234192724232,1.0,0.0208236927348449,,1.6796029494831333,0.3312119790303387,1.6949574466594175,0.3342398335588973,1.696521134182423,0.3345481874107639,,,,-0.1338430774414322,8.95159032919478e-05,0.1383234749435648,,,,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,6462,2161
2931,3,harmonic,Michaelis-Menten Fit,1.0984001719741046,0.0185843753318759,0.1259605415473081,1.0,0.9532623785284592,,1.4415723135254606,0.3237489066802413,1.5001463756453508,0.3369034937885072,1.5110293627299944,0.3393475995312514,,,,-0.0254828460090502,0.0200900621133619,0.1094612851507625,,,,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,6462,2161
2932,4,clustering,Constant Fit,1.0986122759688477,0.0,-0.0,1.0,0.0,0.4320732380889714,0.9996966699356388,0.3334069042007826,0.9994052937364256,0.3333097278877479,0.9993262552397024,0.3332833679114694,,,,,,,,,,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,6462,2161
2933,5,pagerank,Piecewise Linear Fit,1.0986114307868968,0.0005926102642604,0.1526508682422448,1.0,0.0189726978250809,,1.020570364183072,0.3336588518283059,1.020466476803203,0.3336248875421548,1.017687237786964,0.3327162606295391,,,,,,,0.0011852205276743,-0.1399998136198852,0.0006264625224685,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,6462,2161
2934,0,degree,Constant Fit,1.0986122608142417,0.0,-0.0,1.0,0.0,5.960132890365449,0.9998416550526013,0.333441551921292,0.9994220612666505,0.3333016197605775,0.999287751821141,0.3332568283181305,,,,,,,,,,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,3588,1204
2935,1,closeness,Exponential Saturation Fit,1.0985942820563148,0.0240454959702904,0.0629200332731233,1.0,0.3961794019933555,,1.321550726904432,0.3319391862885832,1.3383716473868157,0.3361641642208538,1.3213813749909915,0.331896649490563,-0.0110942046259014,28.826462589211665,0.0937081941077544,,,,,,,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,3588,1204
2936,2,betweenness,Michaelis-Menten Fit,1.0979593083421852,9.99995982243334e-07,0.8775177231556993,1.0,0.0191029900332225,,1.4584625833488387,0.3236394800203869,1.468993524303316,0.3259763437106481,1.5789860089183154,0.350384176268965,,,,-0.1035399971643189,1.0000000000000002e-06,0.1107657337300459,,,,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,3588,1204
2937,3,harmonic,Michaelis-Menten Fit,1.0985094598321907,0.0043850669799192,0.074916978528193,1.0,0.3338870431893688,,1.1826641558396502,0.3270073984671647,1.209564452417248,0.3344453477432972,1.2243995212085066,0.338547253789538,,,,-0.0175350610233583,0.0044637479558326,0.1246789301905805,,,,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,3588,1204
2938,4,clustering,Piecewise Linear Fit,1.0986120847632896,0.0467905113394915,0.0442794557508967,1.0,0.3687707641196013,,1.0041746808357586,0.3336151570266622,1.00317820132896,0.3332840984235337,1.002626309984234,0.3331007445498041,,,,,,,0.0935810226567581,-0.421062583136867,0.4646424680423712,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,3588,1204
2939,5,pagerank,Constant Fit,1.0986122791580346,0.0,-0.0,1.0,0.0,0.0008305647840531,0.9986665659644868,0.3333982203215455,0.998385561898467,0.3333044089747887,0.9983644793442592,0.3332973707036657,,,,,,,,,,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,3588,1204
2940,0,degree,Constant Fit,1.0986122553993989,0.0,-0.0,1.0,0.0,5.945235487404162,0.9998611318273288,0.3334518730498862,0.999398374327364,0.3332975442633986,0.9992575592382612,0.3332505826867151,,,,,,,,,,glioma_mibitof:Stanford_TA550_R8C1_whole_cell.tiff,2714,913
2941,1,closeness,Michaelis-Menten Fit,1.0977025278377956,0.2457330810702299,-0.0536110088545687,1.0,1.0,,1.0315128958040498,0.3133295810178948,1.130293929213536,0.3433350418673038,1.1302950328824457,0.3433353771148014,,,,24161.865082258275,1132342.6802437594,0.092561803779051,,,,glioma_mibitof:Stanford_TA550_R8C1_whole_cell.tiff,2714,913
2942,2,betweenness,Piecewise Linear Fit,1.0831902043292136,1.1717198477043342e-05,0.8491517171452494,1.0,0.0240963855421686,,1.4772410040857429,0.3737530070901735,1.477241003310818,0.3737530068941118,0.9979704841210152,0.2524939860157146,,,,,,,2.3434396954086087e-05,-3920.4004732187946,0.1000325804774495,glioma_mibitof:Stanford_TA550_R8C1_whole_cell.tiff,2714,913
2943,3,harmonic,Piecewise Linear Fit,1.0986122835464631,0.2303675200625375,-0.0434144822112184,1.0,0.9868565169769988,,1.0848856382071883,0.3333810441385277,1.0846523562475736,0.3333093575196472,1.0846531399289696,0.333309598341825,,,,,,,0.4607350420803432,0.0235637736471298,0.1196066335501182,glioma_mibitof:Stanford_TA550_R8C1_whole_cell.tiff,2714,913
2944,4,clustering,Constant Fit,1.098612277130479,0.0,-0.0,1.0,0.0,0.4352684251369904,0.9985157657780814,0.3334035091465793,0.9982374949043396,0.3333105947540594,0.9981635244888128,0.3332858960993612,,,,,,,,,,glioma_mibitof:Stanford_TA550_R8C1_whole_cell.tiff,2714,913
2945,5,pagerank,Constant Fit,1.098612279678373,0.0,-0.0,1.0,0.0,0.0010952902519167,0.998171170262534,0.3333963405285277,0.997901342341537,0.3333062160647955,0.997875077462904,0.3332974434066768,,,,,,,,,,glioma_mibitof:Stanford_TA550_R8C1_whole_cell.tiff,2714,913
2946,0,degree,Constant Fit,1.098612288551632,0.0,-0.0,1.0,0.0,5.991795519091196,0.9997770527371715,0.3333404167337175,0.999748462630605,0.3333308843704659,0.9997419078076848,0.3333286988958164,,,,,,,,,,glioma_mibitof:Stanford_TA550_R5C2_whole_cell.tiff,18988,6338
2947,1,closeness,Exponential Saturation Fit,1.0967372190589575,0.0665324552335484,0.1578700525698765,1.0,0.8245503313348059,,2.7934158071010704,0.304742703114513,3.2016271793061035,0.3492757929222008,3.1714301680013466,0.345981503963286,-0.0145392936366159,10.330518687352424,0.0530060615558304,,,,,,,glioma_mibitof:Stanford_TA550_R5C2_whole_cell.tiff,18988,6338
2948,2,betweenness,Michaelis-Menten Fit,1.098612144369973,2.301206187883392e-06,0.963427943800498,1.0,0.003786683496371,,2.0108767076863354,0.3332067033394471,2.0108767076863816,0.3332067033394547,2.013169314371404,0.3335865933210982,,,,-0.1556630065354624,2.301227465590241e-06,0.1586167837129687,,,,glioma_mibitof:Stanford_TA550_R5C2_whole_cell.tiff,18988,6338
2949,3,harmonic,Michaelis-Menten Fit,1.096283545563583,0.0392225655912488,0.1851559230128362,1.0,1.0,,2.5211338294203824,0.3014346520617487,2.920343308066049,0.3491653868966282,2.922305235165036,0.349399961041623,,,,-0.0243337545949132,0.0465615003320709,0.0712158028954917,,,,glioma_mibitof:Stanford_TA550_R5C2_whole_cell.tiff,18988,6338
2950,4,clustering,Piecewise Linear Fit,1.098612238007206,0.0176470610946556,0.0327547994036623,1.0,0.1522562322499211,,1.0021089886567855,0.3334616898846911,1.00173266005028,0.3333364628140852,1.0013281175809552,0.3332018473012237,,,,,,,0.0352941221849071,-0.8014012180696743,0.4459073850682765,glioma_mibitof:Stanford_TA550_R5C2_whole_cell.tiff,18988,6338
2951,5,pagerank,Constant Fit,1.0986122886680778,0.0,-0.0,1.0,0.0,0.0001577784790154,0.9996850273079828,0.3333334465549023,0.9996845193824396,0.333333277192986,0.9996845165607064,0.3333332762521116,,,,,,,,,,glioma_mibitof:Stanford_TA550_R5C2_whole_cell.tiff,18988,6338
2952,0,degree,Constant Fit,1.0986122858482772,0.0,-0.0,1.0,0.0,5.981257321358844,0.9996597820956488,0.3333681186596416,0.9995203977683528,0.333321636554636,0.9994862376534752,0.3333102447857223,,,,,,,,,,glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,7659,2561
2953,1,closeness,Exponential Saturation Fit,1.0984601857207554,0.039510930351782,0.0984479657791389,1.0,0.5630613041780554,,1.9858450283152111,0.3341701533127117,2.0204522007350763,0.3399937115201098,1.936319155534141,0.3258361351671784,-0.013108801211196,17.538858800815316,0.0731192354148401,,,,,,,glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,7659,2561
2954,2,betweenness,Michaelis-Menten Fit,1.098512113545501,1.2309275788044356e-05,0.9324909461609108,1.0,0.0105427567356501,,1.7690473874415142,0.3267341963856032,1.818354976598285,0.3358410612628346,1.826929551661275,0.3374247423515621,,,,-0.1299599087631697,1.230988837204188e-05,0.1346608772295435,,,,glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,7659,2561
2955,3,harmonic,Exponential Saturation Fit,1.0985539983488195,0.0283126141244873,0.0960254718593204,1.0,0.420929324482624,,1.6706761100656533,0.3293012137078212,1.7150265109531713,0.3380429684696788,1.687695351780609,0.3326558178225,-0.0164563609349657,24.481726716181612,0.0939151415824061,,,,,,,glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,7659,2561
2956,4,clustering,Piecewise Linear Fit,1.098612194820261,0.0271762440269951,0.0289306245836716,1.0,0.2178836392034361,,1.0011892773977449,0.3335261661718454,1.0004959307986032,0.3332951916316056,1.0001460690591035,0.3331786421965489,,,,,,,0.0543524880422886,-0.4644899345891369,0.4489459153888887,glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,7659,2561
2957,5,pagerank,Constant Fit,1.0986122884513534,0.0,-0.0,1.0,0.0,0.0003904724716907,0.9992671596092152,0.3333431453717787,0.9992236708532336,0.3333286380615286,0.999222407332584,0.3333282165666926,,,,,,,,,,glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,7659,2561
2958,0,degree,Constant Fit,1.0986122885843566,0.0,-0.0,1.0,0.0,5.987064116985377,0.999531324698064,0.3333393918197501,0.9995059421799608,0.3333309268592848,0.9995022073841416,0.3333296813209649,,,,,,,,,,glioma_mibitof:UCLA_R6C4_whole_cell.tiff,10645,3556
2959,1,closeness,Michaelis-Menten Fit,1.0984937952599907,0.0487148205542714,0.1226277810818881,1.0,1.0,,1.4648441415536135,0.3261041752853005,1.5117570764573864,0.3365479511881636,1.515350288810578,0.3373478735265359,,,,-0.0171024974722727,0.0607899606506485,0.069652141364476,,,,glioma_mibitof:UCLA_R6C4_whole_cell.tiff,10645,3556
2960,2,betweenness,Michaelis-Menten Fit,1.098605532441393,6.102179740609111e-05,0.932749168014944,1.0,0.0129358830146231,,1.348460003252918,0.3317781345563977,1.355252382021702,0.3334493467181759,1.360630206366838,0.3347725187254264,,,,-0.1045371705540348,6.103698447480032e-05,0.1082922380811014,,,,glioma_mibitof:UCLA_R6C4_whole_cell.tiff,10645,3556
2961,3,harmonic,Michaelis-Menten Fit,1.0984443670780213,0.0310738995501282,0.12657144413847,1.0,1.0,,1.3755266844582763,0.3248292989294223,1.4243246667764435,0.3363528953559236,1.434762610596185,0.338817805714654,,,,-0.0215810769626797,0.0355823771726138,0.0895469546914336,,,,glioma_mibitof:UCLA_R6C4_whole_cell.tiff,10645,3556
2962,4,clustering,Exponential Saturation Fit,1.0986122471405948,0.0264757342145079,0.0398867534134403,1.0,0.3408323959505062,,1.0010406665255125,0.3332032356056735,1.0017287291349233,0.333432261953375,1.0015251596006822,0.3333645024409515,-0.0353934671730568,26.180370503848724,0.46136996634424,,,,,,,glioma_mibitof:UCLA_R6C4_whole_cell.tiff,10645,3556
2963,5,pagerank,Piecewise Linear Fit,1.0986120369181358,0.0005906097942522,0.1378432103654998,1.0,0.0132170978627671,,1.011028097647258,0.3335458104314589,1.0107401091638035,0.3334508008542451,1.0093839348975702,0.3330033887142959,,,,,,,0.0011812195869483,-0.0759068189072755,0.0003700653473895,glioma_mibitof:UCLA_R6C4_whole_cell.tiff,10645,3556
2964,0,degree,Constant Fit,1.0986122858088545,0.0,-0.0,1.0,0.0,5.966013071895425,0.9998860567655342,0.3333509274532887,0.9998874318715074,0.333351385898377,0.99972636097908,0.3332976866483342,,,,,,,,,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,4564,1530
2965,1,closeness,Exponential Saturation Fit,1.0985921435498418,0.0258481109938509,0.064731973332264,1.0,0.4287581699346405,,1.4077728357153554,0.3319117664460035,1.4264976006945989,0.3363265197803999,1.4071364012845935,0.3317617137735965,-0.0104043041444568,26.81607877877611,0.0855664545561003,,,,,,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,4564,1530
2966,2,betweenness,Michaelis-Menten Fit,1.0985668868964875,2.2436384085215604e-05,0.8881493743806189,1.0,0.0202614379084967,,1.4651215872077343,0.3289109983923499,1.4917281150230015,0.3348840041168452,1.4976124299842115,0.3362049974908048,,,,-0.0987090157984693,2.243845666082803e-05,0.1049197148340906,,,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,4564,1530
2967,3,harmonic,Michaelis-Menten Fit,1.098534661339221,0.0052712618036708,0.0783392303738428,1.0,0.3954248366013072,,1.242240120294268,0.3279033595117663,1.265778449571595,0.3341165683119308,1.2804150776085288,0.3379800721763027,,,,-0.0167464222335638,0.0053881933197261,0.1139928783671998,,,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,4564,1530
2968,4,clustering,Piecewise Linear Fit,1.0986120490220728,0.0222820445384302,0.0457004302502394,1.0,0.2078431372549019,,1.0033312255244071,0.3336455199839682,1.0021709089080966,0.333259670893512,1.0016751403368904,0.3330948091225197,,,,,,,0.0445640890720183,-0.9203524866651696,0.4692412962897153,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,4564,1530
2969,5,pagerank,Constant Fit,1.098612288396165,0.0,-0.0,1.0,0.0,0.0006535947712418,0.9988272806511524,0.3333374991180854,0.9988349581204828,0.333340061311245,0.9987821555547166,0.3333224395706694,,,,,,,,,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,4564,1530
2970,0,degree,Piecewise Linear Fit,1.09861184600656,0.0442740720296575,-0.0571178223866635,1.0,0.4298780487804878,,1.0103466722544037,0.3337395033878299,1.0089696120604923,0.3332846304240525,1.0080348742930985,0.3329758661881176,,,,,,,0.0885481440605215,7.339214166948343,5.363951143743541,glioma_mibitof:UCSF_TA1_R5C5_whole_cell.tiff,959,328
2971,1,closeness,Piecewise Linear Fit,1.098612288667924,0.2005191292849021,-0.0891660170655108,1.0,0.9969512195121952,,1.293552975235508,0.3333334819080591,1.2935512930924011,0.3333330484394424,1.2935529276758773,0.3333334696524982,,,,,,,0.40103825919697,0.0639445278368626,0.1309782107803243,glioma_mibitof:UCSF_TA1_R5C5_whole_cell.tiff,959,328
2972,2,betweenness,Piecewise Linear Fit,1.0966424214325543,9.730765973681396e-05,0.5979087041612133,1.0,0.0670731707317073,,1.1378169102469986,0.3631305644751225,0.9977687884309656,0.3184346621109214,0.9977691371828676,0.3184347734139561,,,,,,,0.0001946153194735,-242.48487897033684,0.0630592463410846,glioma_mibitof:UCSF_TA1_R5C5_whole_cell.tiff,959,328
2973,3,harmonic,Piecewise Linear Fit,1.098610361561333,0.1407193343777061,-0.0590665798857806,1.0,0.8719512195121951,,1.1980674567796998,0.3342589802037364,1.1931159382296364,0.3328775141338267,1.1930657283783372,0.3328635056624369,,,,,,,0.281438669118828,0.0774426041009908,0.1736004274422853,glioma_mibitof:UCSF_TA1_R5C5_whole_cell.tiff,959,328
2974,4,clustering,Constant Fit,1.0986121006197622,0.0,-0.0,1.0,0.0,0.4380928184281843,0.9996252010743356,0.3336158616338855,0.9985145876003312,0.3332452044408956,0.9981961654333472,0.3331389339252187,,,,,,,,,,glioma_mibitof:UCSF_TA1_R5C5_whole_cell.tiff,959,328
2975,5,pagerank,Constant Fit,1.0986121128180637,0.0,-0.0,1.0,0.0,0.0030487804878048,0.9978736780961814,0.3335960530129631,0.9969425357844912,0.3332847657159919,0.9964472290875972,0.333119181271045,,,,,,,,,,glioma_mibitof:UCSF_TA1_R5C5_whole_cell.tiff,959,328
2976,0,degree,Constant Fit,1.098612286186919,0.0,-0.0,1.0,0.0,5.964887640449438,0.9995399061699172,0.3333625915765187,0.9994491015944376,0.3333323067940683,0.9993675308111098,0.3333051016294129,,,,,,,,,,glioma_mibitof:UCSF_TA3_R5C1_whole_cell.tiff,4247,1424
2977,1,closeness,Exponential Saturation Fit,1.0985877151688164,0.0234510854862587,0.0658475071576344,1.0,0.3693820224719101,,1.280684819562238,0.332467864719996,1.2963321415948756,0.3365299350009223,1.2750389981183152,0.3310022002790815,-0.0110470405000427,29.55712004388901,0.089406977156272,,,,,,,glioma_mibitof:UCSF_TA3_R5C1_whole_cell.tiff,4247,1424
2978,2,betweenness,Michaelis-Menten Fit,1.0986121230143693,2.812693999211968e-05,0.9014270317322148,1.0,0.0189606741573033,,1.718298456003823,0.3331302709828793,1.7190655614389072,0.3332789913873988,1.7206735602715206,0.3335907376297218,,,,-0.1143754133445364,2.813021640874821e-05,0.120621985436685,,,,glioma_mibitof:UCSF_TA3_R5C1_whole_cell.tiff,4247,1424
2979,3,harmonic,Michaelis-Menten Fit,1.0985934420897896,0.0048712628310375,0.074736387079138,1.0,0.3356741573033708,,1.1440984184829306,0.3304923836750517,1.1572223498575998,0.3342834555733536,1.160478882715381,0.3352241607515945,,,,-0.0165001120897902,0.0049715494875398,0.1174300116507536,,,,glioma_mibitof:UCSF_TA3_R5C1_whole_cell.tiff,4247,1424
2980,4,clustering,Exponential Saturation Fit,1.098612284983099,0.0444643034710475,0.0397267801116915,1.0,0.6151685393258427,,1.001620436753891,0.3333157781788725,1.00179446213227,0.3333736897412656,1.001604672123692,0.3333105320798616,-0.0351719492266388,15.576694168198978,0.4600102607811799,,,,,,,glioma_mibitof:UCSF_TA3_R5C1_whole_cell.tiff,4247,1424
2981,5,pagerank,Constant Fit,1.0986122886157947,0.0,-0.0,1.0,0.0,0.0007022471910112,0.9986425965854974,0.3333377578502164,0.9986276862332514,0.3333327809111158,0.9986177408663216,0.3333294612386677,,,,,,,,,,glioma_mibitof:UCSF_TA3_R5C1_whole_cell.tiff,4247,1424
2982,0,degree,Constant Fit,1.0986116216553217,0.0,-0.0,1.0,0.0,5.785714285714286,0.9959121095796204,0.3327889351830301,0.998355615229438,0.3336054446274827,0.9983561406204824,0.3336056201894872,,,,,,,,,,glioma_mibitof:Stanford_TA552_R8C5_whole_cell.tiff,486,168
2983,1,closeness,Piecewise Linear Fit,1.0986122886680372,0.1916957077310577,-0.0627052318450171,1.0,0.9940476190476192,,1.0916719647627873,0.3333334265070085,1.0916710842121675,0.33333315763782,1.0916719298778617,0.3333334158551715,,,,,,,0.3833914160381997,0.0665512848946276,0.1906958530850485,glioma_mibitof:Stanford_TA552_R8C5_whole_cell.tiff,486,168
2984,2,betweenness,Piecewise Linear Fit,1.0986122886598344,0.0014416773036639,0.5267425554595546,1.0,0.0892857142857142,,1.0831775364104903,0.3333342924522089,1.0831775337859493,0.3333342916445393,1.0831681889977476,0.3333314159032517,,,,,,,0.0028833546073093,-15.545245996978728,0.0649580627879932,glioma_mibitof:Stanford_TA552_R8C5_whole_cell.tiff,486,168
2985,3,harmonic,Piecewise Linear Fit,1.0986122871929245,0.1850279295635646,-0.0576037207683027,1.0,0.9940476190476192,,1.0729021169846726,0.3333589382126571,1.0727779816286866,0.3333203684029689,1.0727790275680555,0.333320693384374,,,,,,,0.370055859592936,0.0794439710841446,0.2404812720796293,glioma_mibitof:Stanford_TA552_R8C5_whole_cell.tiff,486,168
2986,4,clustering,Constant Fit,1.0986122539298138,0.0,-0.0,1.0,0.0,0.4481953892668178,0.9902853075597094,0.333209082450426,0.9908391998290672,0.3333954549366582,0.9908392226426264,0.3333954626129158,,,,,,,,,,glioma_mibitof:Stanford_TA552_R8C5_whole_cell.tiff,486,168
2987,5,pagerank,Constant Fit,1.098612222834877,0.0,-0.0,1.0,0.0,0.0059523809523809,0.9884493876838986,0.3331622874118016,0.9892104569907576,0.3334188099958726,0.98921073171245,0.3334189025923258,,,,,,,,,,glioma_mibitof:Stanford_TA552_R8C5_whole_cell.tiff,486,168
2988,0,degree,Constant Fit,1.0986122625680914,0.0,-0.0,1.0,0.0,5.959381044487428,0.9995933695040228,0.3334393603272238,0.999165772359243,0.3332967246087578,0.9990674150347032,0.3332639150640182,,,,,,,,,,glioma_mibitof:UCSF_TA2_R6C2_whole_cell.tiff,3081,1034
2989,1,closeness,Exponential Saturation Fit,1.0985851081528293,0.0221791543743737,0.0731912169405871,1.0,0.3694390715667311,,1.4066234803378286,0.3328476065245952,1.4223025637853743,0.3365577290065273,1.3971024829405445,0.3305946644688776,-0.0139322206082486,31.252177490970247,0.1021429397754273,,,,,,,glioma_mibitof:UCSF_TA2_R6C2_whole_cell.tiff,3081,1034
2990,2,betweenness,Michaelis-Menten Fit,1.0985067895048806,8.20380847880085e-05,0.8924038445020418,1.0,0.0280464216634429,,1.7706673292885322,0.3268152364000015,1.813905070595333,0.3347957036582199,1.8333736811897408,0.3383890599417786,,,,-0.1205723083277403,8.206617136992277e-05,0.1278190637580805,,,,glioma_mibitof:UCSF_TA2_R6C2_whole_cell.tiff,3081,1034
2991,3,harmonic,Michaelis-Menten Fit,1.0985349356877565,0.0045624446065733,0.0884781740932992,1.0,0.351063829787234,,1.255976283165951,0.3277388721639726,1.2823701590142036,0.3346261830300165,1.293900477060988,0.3376349448060108,,,,-0.0223459169571817,0.0046509688329105,0.1361315522284395,,,,glioma_mibitof:UCSF_TA2_R6C2_whole_cell.tiff,3081,1034
2992,4,clustering,Piecewise Linear Fit,1.0986122087014063,0.0286617279757501,0.0339758872972065,1.0,0.253384912959381,,1.0017536873099275,0.3335117338524362,1.0011084731810458,0.3332969240787809,1.0007913414069776,0.3331913420687828,,,,,,,0.0573234559405191,-0.522014631723547,0.4553283059279204,glioma_mibitof:UCSF_TA2_R6C2_whole_cell.tiff,3081,1034
