,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,scaled_relative_likelihood_over_baseline,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,constant_c
pagerank,Piecewise Linear Fit,0.9999294580104179,0.02128081648004011,-0.07429812223542133,1.0,0.20221606648199447,1.1602879620543376,0.042561633888646144,0.004583587476061267,0.0012153101053537102,glioma_mibitof:UCSF_TA2_R6C5_whole_cell.tiff,10830,722,,,,,,,
betweenness,Piecewise Linear Fit,0.9999992996069361,0.19265662554772264,-0.7457789230457611,1.0,0.9390581717451524,1.2317891736201543,0.38531325214109824,0.03684905751803906,0.002419979988705771,glioma_mibitof:UCSF_TA2_R6C5_whole_cell.tiff,10830,722,,,,,,,
closeness,Piecewise Linear Fit,0.9999976110418161,0.2072436782659277,-0.1995246193456731,1.0,0.9584487534626038,2.8779505297894272,0.41448735682420834,0.14177645652389878,0.11787912349746325,glioma_mibitof:UCSF_TA2_R6C5_whole_cell.tiff,10830,722,,,,,,,
clustering,Exponential Saturation Fit,0.9999892187482192,0.03700281750529207,0.16386889880287922,1.0,0.5069252077562327,1.4928618611544977,,,,glioma_mibitof:UCSF_TA2_R6C5_whole_cell.tiff,10830,722,-0.2156675732843296,18.72882633681353,0.7657850035387915,,,,
degree,Exponential Saturation Fit,0.999892522343941,0.005378085914451129,-0.09839877220695044,1.0,0.11684958037443512,1.0652018194168464,,,,glioma_mibitof:UCSF_TA2_R7C4_whole_cell.tiff,46470,3098,5.424527665903506,128.88361985423037,24.85173693773319,,,,
pagerank,Piecewise Linear Fit,0.9999859290458971,0.010260117598483807,-0.06192051290003909,1.0,0.10619754680438993,1.062815432190122,0.020520236307405425,0.0018479409870765212,0.00028724037099166027,glioma_mibitof:UCSF_TA2_R7C4_whole_cell.tiff,46470,3098,,,,,,,
betweenness,Exponential Saturation Fit,0.999999920306822,0.2041505630108642,-0.8612083159931289,1.0,1.0,1.1263507447623116,,,,glioma_mibitof:UCSF_TA2_R7C4_whole_cell.tiff,46470,3098,0.01810479508809049,1.4237802068465326,0.0007359577628056089,,,,
closeness,Piecewise Linear Fit,0.9999992421725747,0.20404577563732884,-0.2207800842336903,1.0,0.9615881213686249,3.30406976392959,0.40809155179283424,0.07875533375353495,0.05671627945914851,glioma_mibitof:UCSF_TA2_R7C4_whole_cell.tiff,46470,3098,,,,,,,
clustering,Exponential Saturation Fit,0.9999955062551801,0.015418003078994399,0.1522651908700361,1.0,0.25855390574564235,1.28687569920154,,,,glioma_mibitof:UCSF_TA2_R7C4_whole_cell.tiff,46470,3098,-0.20009273550218673,44.957001063825004,0.7570998094779514,,,,
degree,Exponential Saturation Fit,0.9999360034379055,0.00589337253110519,-0.09930409977221433,1.0,0.1306750888274773,1.0608172481043197,,,,glioma_mibitof:UCSF_TA2_R5C6_whole_cell.tiff,37995,2533,5.474782588427024,117.61468953188562,24.82835171627275,,,,
pagerank,Piecewise Linear Fit,0.9999819806753758,0.010111479892279845,-0.06635218340939109,1.0,0.10817212791156731,1.0617121320041165,0.0202229606103655,0.0024488760077614018,0.00034842502649829203,glioma_mibitof:UCSF_TA2_R5C6_whole_cell.tiff,37995,2533,,,,,,,
betweenness,Piecewise Linear Fit,0.9999993302086868,0.1782567622575481,-0.7976907753865392,1.0,0.9119621002763522,1.107428880429537,0.3565135260337613,0.023475454625951773,0.0010613072297679907,glioma_mibitof:UCSF_TA2_R5C6_whole_cell.tiff,37995,2533,,,,,,,
closeness,Piecewise Linear Fit,0.9999786555504263,0.19346761570167614,-0.21864540516959388,1.0,0.9415712593762338,3.178291991445794,0.38693523183193806,0.09028184766603384,0.06241896073443134,glioma_mibitof:UCSF_TA2_R5C6_whole_cell.tiff,37995,2533,,,,,,,
clustering,Exponential Saturation Fit,0.9999942378486616,0.01624852520610744,0.15720742934650994,1.0,0.2810896170548756,1.289626900247122,,,,glioma_mibitof:UCSF_TA2_R5C6_whole_cell.tiff,37995,2533,-0.21246363510348845,42.65908267770892,0.7819748016983853,,,,
degree,Piecewise Linear Fit,0.9999990834818271,0.012247981514502668,-0.10734294134278616,1.0,0.10081466395112017,1.0520379030452764,0.024495963029015536,240.20647701819837,24.46585446782499,glioma_mibitof:UCSF_TA3_R7C2_whole_cell.tiff,14730,982,,,,,,,
pagerank,Piecewise Linear Fit,0.9999981356121141,0.012253126205820374,-0.08151746882126373,1.0,0.10081466395112017,1.050848826872406,0.024506252799349707,0.006320785616273914,0.0008726461238181657,glioma_mibitof:UCSF_TA3_R7C2_whole_cell.tiff,14730,982,,,,,,,
betweenness,Piecewise Linear Fit,0.9999989127529059,0.11984457287366544,-0.6326164989514793,1.0,0.6527494908350305,1.04298413472958,0.23968914643123432,0.035047220197187076,0.0024392205803916308,glioma_mibitof:UCSF_TA3_R7C2_whole_cell.tiff,14730,982,,,,,,,
closeness,Piecewise Linear Fit,0.9999986404475323,0.20530125596078172,-0.13783697259091499,1.0,0.9765784114052953,1.6245516472216852,0.41060251244615126,0.07827143839817342,0.10051215640770189,glioma_mibitof:UCSF_TA3_R7C2_whole_cell.tiff,14730,982,,,,,,,
clustering,Piecewise Linear Fit,0.9999917099541185,0.031013756282533087,0.12443166198683321,1.0,0.1975560081466395,1.1274591236597784,0.062027512562927226,-2.899918659290116,0.8127226254536712,glioma_mibitof:UCSF_TA3_R7C2_whole_cell.tiff,14730,982,,,,,,,
degree,Piecewise Linear Fit,0.9999787633387642,0.010038781107906975,-0.09421042688564835,1.0,0.09132581100141043,1.0755099240822572,0.020077562215821666,259.79573650192486,25.075023556029798,glioma_mibitof:UCSF_TA2_R6C6_whole_cell.tiff,42540,2836,,,,,,,
pagerank,Piecewise Linear Fit,0.9999778591648367,0.009441919127374339,-0.07225595747202833,1.0,0.08497884344146686,1.0712256309997048,0.01888383899969324,0.002534932022041588,0.000307313086331517,glioma_mibitof:UCSF_TA2_R6C6_whole_cell.tiff,42540,2836,,,,,,,
betweenness,Michaelis-Menten Fit,0.9999999999975473,0.24119340365065006,-0.7815953566600542,1.0,1.0,1.1132110166275146,,,,glioma_mibitof:UCSF_TA2_R6C6_whole_cell.tiff,42540,2836,,,,3330.3113406282237,174112.93291205657,0.0012891353260427246,
closeness,Piecewise Linear Fit,0.9999933475585872,0.20335273602163711,-0.2197484578722982,1.0,0.96262341325811,3.0079717056871056,0.40670547253992234,0.08189004836105711,0.059127558638649866,glioma_mibitof:UCSF_TA2_R6C6_whole_cell.tiff,42540,2836,,,,,,,
clustering,Piecewise Linear Fit,0.9999747207708208,0.026189288806656087,0.12120396440398895,1.0,0.19464033850493653,1.2241833436454261,0.052378577611552284,-2.976221062743947,0.7210355707640059,glioma_mibitof:UCSF_TA2_R6C6_whole_cell.tiff,42540,2836,,,,,,,
degree,Piecewise Linear Fit,0.9999780145929654,0.010375172507502166,-0.10970643608092223,1.0,0.1013419713095789,1.083893744860407,0.020750345015011502,289.31194688368663,24.359188786168044,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,32415,2161,,,,,,,
pagerank,Piecewise Linear Fit,0.9999756535999255,0.010055484930795154,-0.08541935547329979,1.0,0.0990282276723739,1.0821129692489773,0.02011097041173011,0.00365561071197246,0.00039357602338691743,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,32415,2161,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999999372,0.2479673862114986,-0.8509391218557993,1.0,0.999537251272559,1.1118595255225239,0.49593477436758987,0.02550327278424678,0.001107785425570006,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,32415,2161,,,,,,,
closeness,Piecewise Linear Fit,0.9999987685799546,0.2023345691371004,-0.2265112663111046,1.0,0.971309578898658,2.804191633485008,0.40466913868243487,0.09912669631189976,0.06848964350039044,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,32415,2161,,,,,,,
clustering,Exponential Saturation Fit,0.9999877710711065,0.017946324114545473,0.1589157124113423,1.0,0.3054141601110597,1.2767013566953935,,,,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,32415,2161,-0.21518182334505184,38.62335104395761,0.7846222097960877,,,,
degree,Piecewise Linear Fit,0.9999727090386407,0.015259355439466214,-0.1077718407839853,1.0,0.12078651685393259,1.0886069215148977,0.030518710878948176,194.01952315222252,24.510504305583687,glioma_mibitof:UCSF_TA3_R5C1_whole_cell.tiff,21360,1424,,,,,,,
pagerank,Piecewise Linear Fit,0.9999766994653555,0.013963742769652924,-0.08233553696747906,1.0,0.10814606741573034,1.0825924979545627,0.02792748626163317,0.0038663199132104335,0.0006017224192751638,glioma_mibitof:UCSF_TA3_R5C1_whole_cell.tiff,21360,1424,,,,,,,
betweenness,Piecewise Linear Fit,0.9999980205264631,0.18324350673539622,-0.8067208471123277,1.0,0.9262640449438202,1.102299613150844,0.36648701469065004,0.030043425939882736,0.001318984730157921,glioma_mibitof:UCSF_TA3_R5C1_whole_cell.tiff,21360,1424,,,,,,,
closeness,Piecewise Linear Fit,0.9999824505518857,0.19516869655531774,-0.21682675006607818,1.0,0.9466292134831461,2.884709016925487,0.3903373934415663,0.11795129152516341,0.08314915638349978,glioma_mibitof:UCSF_TA3_R5C1_whole_cell.tiff,21360,1424,,,,,,,
clustering,Exponential Saturation Fit,0.999996254727419,0.02689696638486125,0.15969692947050113,1.0,0.41853932584269665,1.2398525485258767,,,,glioma_mibitof:UCSF_TA3_R5C1_whole_cell.tiff,21360,1424,-0.22044650092604434,25.77031323103575,0.8004227938708155,,,,
degree,Piecewise Linear Fit,0.9999758891908924,0.010950714428157838,-0.0965181019430629,1.0,0.09433443344334433,1.0698819010819152,0.02190142885632468,243.51155649806984,24.961616871280498,glioma_mibitof:UCSF_TA2_R4C2_whole_cell.tiff,54540,3636,,,,,,,
pagerank,Piecewise Linear Fit,0.9999773254844574,0.01060944164600356,-0.07319631547737124,1.0,0.09268426842684269,1.0655846841050285,0.02121888448328862,0.0017811812693927021,0.00023927598513439534,glioma_mibitof:UCSF_TA2_R4C2_whole_cell.tiff,54540,3636,,,,,,,
betweenness,Piecewise Linear Fit,0.999995961046678,0.14880250320027918,-0.8494173815943048,1.0,0.8176567656765676,1.0932410146232563,0.297605007759902,0.021893287616131272,0.0005775304470379924,glioma_mibitof:UCSF_TA2_R4C2_whole_cell.tiff,54540,3636,,,,,,,
closeness,Piecewise Linear Fit,0.9999730095936574,0.1927517642613906,-0.21521409575651299,1.0,0.9356435643564357,3.0531259826559394,0.3855035290354218,0.0751995879228169,0.05285600124951562,glioma_mibitof:UCSF_TA2_R4C2_whole_cell.tiff,54540,3636,,,,,,,
clustering,Piecewise Linear Fit,0.999979453224594,0.022174468239030902,0.1287985466277514,1.0,0.1751925192519252,1.1969959715568916,0.04434893647689366,-3.79654197536088,0.7378140122320234,glioma_mibitof:UCSF_TA2_R4C2_whole_cell.tiff,54540,3636,,,,,,,
degree,Exponential Saturation Fit,0.9999286802797983,0.008795980842258832,-0.09222862382416877,1.0,0.18888888888888888,1.1003647409582018,,,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,22950,1530,5.144469756855714,78.80271603257658,25.31753265542516,,,,
pagerank,Piecewise Linear Fit,0.9999527733682719,0.015260859623557289,-0.06176570143885019,1.0,0.1588235294117647,1.0958940893266291,0.03052172045760843,0.0025214270488326616,0.0005845064560240856,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,22950,1530,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999986374619,0.2365328099213608,-0.8449305537311042,1.0,0.9973856209150327,1.1890972277220662,0.4730656214068162,0.030245334799461964,0.0013129705752849853,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,22950,1530,,,,,,,
closeness,Piecewise Linear Fit,0.9999915657833199,0.2006922758908579,-0.2205925527053944,1.0,0.9627450980392157,3.1639358797600083,0.40138455213708646,0.11294810876201417,0.08009092808404686,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,22950,1530,,,,,,,
clustering,Exponential Saturation Fit,0.9999926678456916,0.023209144503712854,0.1414758865460601,1.0,0.38758169934640524,1.322279599869566,,,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,22950,1530,-0.18443701404049492,29.865240440166783,0.7440501132583487,,,,
degree,Piecewise Linear Fit,0.9999649491027431,0.013082034416635756,-0.10178081183362171,1.0,0.11283691183188671,1.078405531473354,0.026164068833283705,214.54588516151378,24.76919513837663,glioma_mibitof:UCSF_TA3_R6C3_whole_cell.tiff,32835,2189,,,,,,,
pagerank,Piecewise Linear Fit,0.9999675373031804,0.012251578693106386,-0.07815618708288856,1.0,0.10872544540886249,1.0736344345112487,0.024503158284153115,0.002728817969319181,0.00039433067519460593,glioma_mibitof:UCSF_TA3_R6C3_whole_cell.tiff,32835,2189,,,,,,,
betweenness,Piecewise Linear Fit,0.9999919187071501,0.14852772103005515,-0.8933423071783928,1.0,0.8346276838739151,1.1198901313185163,0.297055443028366,0.030679440979518163,0.0005440379605036192,glioma_mibitof:UCSF_TA3_R6C3_whole_cell.tiff,32835,2189,,,,,,,
closeness,Piecewise Linear Fit,0.9999981354332855,0.1890312339366087,-0.21869883998863507,1.0,0.9387848332571951,2.889601779342718,0.37806246825402273,0.09927974018452886,0.06704496848532156,glioma_mibitof:UCSF_TA3_R6C3_whole_cell.tiff,32835,2189,,,,,,,
clustering,Exponential Saturation Fit,0.9999935760120666,0.01711484551427146,0.14709565584458575,1.0,0.2882594792142531,1.216678532656528,,,,glioma_mibitof:UCSF_TA3_R6C3_whole_cell.tiff,32835,2189,-0.2008720694589635,40.499762518422,0.7832300567086146,,,,
degree,Piecewise Linear Fit,0.9999846803954759,0.008748641135991306,-0.09901666778788361,1.0,0.07676818525044048,1.0539364010438332,0.01749728227198824,311.5248514536883,24.79943290920217,glioma_mibitof:UCSF_TA1_R7C4_whole_cell.tiff,59595,3973,,,,,,,
pagerank,Piecewise Linear Fit,0.999984774832886,0.008111792487339266,-0.07552518871990326,1.0,0.07248930279385854,1.0507838753693592,0.016223585714692176,0.002192335983710968,0.00021768431015831637,glioma_mibitof:UCSF_TA1_R7C4_whole_cell.tiff,59595,3973,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999993556,0.24492061533585216,-0.7745082985688292,1.0,0.9997483010319658,1.0568787924272927,0.4898412337660616,0.01583014498648707,0.0011287940357521933,glioma_mibitof:UCSF_TA1_R7C4_whole_cell.tiff,59595,3973,,,,,,,
closeness,Piecewise Linear Fit,0.9999654205342043,0.18582202073393136,-0.21579564454974162,1.0,0.9365718600553737,2.805156953802197,0.37164404196058604,0.07542651822359485,0.05093400356604777,glioma_mibitof:UCSF_TA1_R7C4_whole_cell.tiff,59595,3973,,,,,,,
clustering,Exponential Saturation Fit,0.9999973746876675,0.015800428802106553,0.14291350400491634,1.0,0.23810722376038257,1.1778983553952789,,,,glioma_mibitof:UCSF_TA1_R7C4_whole_cell.tiff,59595,3973,-0.19333290472152842,43.86888415327934,0.7730647604430394,,,,
degree,Piecewise Linear Fit,0.9999206031269589,0.017435381018886236,-0.09615663961740478,1.0,0.16943521594684385,1.1487504965057902,0.03487076203779516,153.724433388742,25.193484451443886,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,18060,1204,,,,,,,
pagerank,Piecewise Linear Fit,0.9999322859360905,0.01648322130310775,-0.07213322522709004,1.0,0.1611295681063123,1.1310025723887567,0.03296644356557105,0.003436311205660689,0.0007285927300740441,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,18060,1204,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999998492,0.2487745090363543,-0.8320265397237929,1.0,0.9991694352159468,1.2005461498033292,0.49754901960784287,0.03241078202647199,0.0016277918330933688,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,18060,1204,,,,,,,
closeness,Piecewise Linear Fit,0.9999984272221293,0.21036356413901686,-0.22087799273336275,1.0,0.9808970099667774,2.831628517489039,0.4207271286219477,0.12233497807044322,0.09077665880155462,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,18060,1204,,,,,,,
clustering,Exponential Saturation Fit,0.9999926080095634,0.022750539052545364,0.14799250567246597,1.0,0.3812292358803987,1.3415298878104762,,,,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,18060,1204,-0.19554862978034826,30.46727457873069,0.7584448343136156,,,,
degree,Piecewise Linear Fit,0.9999832111569443,0.012999022732809581,-0.1022722509340792,1.0,0.11928651059085842,1.0787429148565917,0.025998045465631135,217.12157915056753,24.774250655446068,glioma_mibitof:UCSF_TA4_R1C2_whole_cell.tiff,26910,1794,,,,,,,
pagerank,Piecewise Linear Fit,0.9999826848285226,0.011205199602188687,-0.08047318529879187,1.0,0.10813823857302118,1.0750339969028628,0.02241039980312156,0.0037429004232309004,0.0004792267402390988,glioma_mibitof:UCSF_TA4_R1C2_whole_cell.tiff,26910,1794,,,,,,,
betweenness,Piecewise Linear Fit,0.9999993404591541,0.15658992993664259,-0.7866867040061385,1.0,0.8299888517279822,1.103328531876261,0.31317986100520184,0.02766810232387169,0.0011747874601165684,glioma_mibitof:UCSF_TA4_R1C2_whole_cell.tiff,26910,1794,,,,,,,
closeness,Piecewise Linear Fit,0.999977220990523,0.19968680968692382,-0.21257825612303352,1.0,0.955406911928651,3.036880256512702,0.39937361977156227,0.10041709297695942,0.07427550041905177,glioma_mibitof:UCSF_TA4_R1C2_whole_cell.tiff,26910,1794,,,,,,,
clustering,Piecewise Linear Fit,0.9999879085928683,0.029486386683319172,0.12830308789354755,1.0,0.22742474916387959,1.1960750489711929,0.05897277336465243,-2.969584485861701,0.7700269232285043,glioma_mibitof:UCSF_TA4_R1C2_whole_cell.tiff,26910,1794,,,,,,,
degree,Exponential Saturation Fit,0.9997793538270707,0.005003276483350663,-0.1108337994230421,1.0,0.1083261307980409,1.0782089339677425,,,,glioma_mibitof:UCSF_TA2_R5C5_whole_cell.tiff,52065,3471,6.043024649520411,138.5386521912139,24.24013836738866,,,,
pagerank,Piecewise Linear Fit,0.9999698154070736,0.009414488664878881,-0.07176530089575933,1.0,0.09334485738980121,1.077461757469986,0.018828978241725178,0.002064654576414377,0.0002514127877727237,glioma_mibitof:UCSF_TA2_R5C5_whole_cell.tiff,52065,3471,,,,,,,
betweenness,Piecewise Linear Fit,0.9999997791896063,0.1980901009139116,-0.7964773436209958,1.0,0.9550561797752809,1.1204217872831164,0.3961802039019897,0.019100694498113923,0.0009668325147725723,glioma_mibitof:UCSF_TA2_R5C5_whole_cell.tiff,52065,3471,,,,,,,
closeness,Piecewise Linear Fit,0.9999841530499862,0.20246765945225487,-0.22347301157177693,1.0,0.9619706136560069,3.3326482064377014,0.4049353194369009,0.07605971717388034,0.053510848986497675,glioma_mibitof:UCSF_TA2_R5C5_whole_cell.tiff,52065,3471,,,,,,,
clustering,Piecewise Linear Fit,0.9999906989937256,0.020552297313686563,0.1355165460323539,1.0,0.17574186113511955,1.2595885301364838,0.04110459462641205,-4.27704984167114,0.7365560954000973,glioma_mibitof:UCSF_TA2_R5C5_whole_cell.tiff,52065,3471,,,,,,,
degree,Piecewise Linear Fit,0.9999699366485508,0.0063102828833226585,-0.10530862442322667,1.0,0.04773561811505508,1.0859596723031506,0.012620565766648094,455.45220664889064,24.417486161453493,glioma_mibitof:Stanford_TA550_R99C1_whole_cell.tiff,122550,8170,,,,,,,
pagerank,Piecewise Linear Fit,0.9999714565690385,0.00602544710101784,-0.0809048935344346,1.0,0.04687882496940025,1.0803583374252919,0.012050894991303246,0.0015268452142550534,0.00010451286999815998,glioma_mibitof:Stanford_TA550_R99C1_whole_cell.tiff,122550,8170,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999999327,0.24400391555671938,-1.3143390718797914,1.0,0.9993880048959608,1.0092960422644457,0.4880078311157751,20.888129497440712,-1.218953938269205,glioma_mibitof:Stanford_TA550_R99C1_whole_cell.tiff,122550,8170,,,,,,,
closeness,Piecewise Linear Fit,0.999992717474102,0.20854338765646538,-0.2349687129063645,1.0,0.9680538555691555,3.528930745949373,0.41708677613415385,0.05078848392669541,0.03448504777859772,glioma_mibitof:Stanford_TA550_R99C1_whole_cell.tiff,122550,8170,,,,,,,
clustering,Exponential Saturation Fit,0.9999929693964876,0.011289418823079404,0.1732738690465588,1.0,0.16450428396572828,1.2987540383022749,,,,glioma_mibitof:Stanford_TA550_R99C1_whole_cell.tiff,122550,8170,-0.22215979410336126,61.39795076013726,0.7521453828876306,,,,
degree,Piecewise Linear Fit,0.9999781596422812,0.013069866544765411,-0.09715912509505145,1.0,0.16346153846153846,1.089613500147853,0.026139733089543437,207.11473667395765,25.15415725422474,glioma_mibitof:UCSF_TA4_R1C5_whole_cell.tiff,17160,1144,,,,,,,
pagerank,Piecewise Linear Fit,0.9999774819141454,0.012638983385007376,-0.07497022778231703,1.0,0.15996503496503497,1.0861300467183723,0.02527796728655381,0.004893718228627224,0.0007631641546507374,glioma_mibitof:UCSF_TA4_R1C5_whole_cell.tiff,17160,1144,,,,,,,
betweenness,Piecewise Linear Fit,0.9999690573727642,0.12942972070434688,-0.8621206783462769,1.0,0.7788461538461539,1.119054835494724,0.25885944229428637,0.02923008239731272,0.0006050553359658433,glioma_mibitof:UCSF_TA4_R1C5_whole_cell.tiff,17160,1144,,,,,,,
