,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,constant_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes
1,closeness,Exponential Saturation Fit,1.098587925786452,0.04158954163896749,-0.10174579425947025,1.0,0.590998815633636,,1.5725305331699755,0.3316082137540698,1.5963223872607957,0.33662533365764974,1.5732809229010156,0.3317664525882805,-0.013745152185167578,16.659414123549702,0.07439754487883032,,,,,,,glioma_mibitof:UCSF_TA2_R5C6_whole_cell.tiff,7573,2533
2,betweenness,Exponential Saturation Fit,1.0986051173894482,0.00014024746943561828,-0.9284534815486792,1.0,0.015791551519936834,,1.6270213594979144,0.3315790486153616,1.6413254153072931,0.33449414569686425,1.6385415412454607,0.3339268056877741,-0.11905026931448374,4942.315060295189,0.12363726929163418,,,,,,,glioma_mibitof:UCSF_TA2_R5C6_whole_cell.tiff,7573,2533
3,harmonic,Exponential Saturation Fit,1.0985529864988866,0.03185070450574743,-0.09617916594668227,1.0,0.4713778128701145,,1.4670600272391856,0.32821625589356296,1.502623207511928,0.33617258600962047,1.5001137387264512,0.3356111580968166,-0.01663454356951505,21.76163070400528,0.09479186003274043,,,,,,,glioma_mibitof:UCSF_TA2_R5C6_whole_cell.tiff,7573,2533
4,clustering,Exponential Saturation Fit,1.098612286874357,0.043594732415777805,-0.02425253708544679,1.0,0.6146861429135413,,1.0006096179210615,0.33330677708638995,1.0007541380320102,0.33335491727167477,1.0007042687895307,0.33333830564193534,-0.020986831772685226,15.890109663341367,0.4429792289057042,,,,,,,glioma_mibitof:UCSF_TA2_R5C6_whole_cell.tiff,7573,2533
5,pagerank,Constant Fit,1.098612288593003,0.0,0.0,1.0,0.0,0.0003947887879984208,0.9992379520126289,0.33333910805770434,0.9992124510925146,0.33333060112104484,0.9992115209186369,0.33333029082125076,,,,,,,,,,glioma_mibitof:UCSF_TA2_R5C6_whole_cell.tiff,7573,2533
0,degree,Constant Fit,1.0986122880699405,0.0,0.0,1.0,0.0,5.980914113510798,0.9991874593396771,0.33334957612183097,0.9991181242500909,0.3333264445037268,0.9991107352313454,0.33332397937444225,,,,,,,,,,glioma_mibitof:UCSF_TA2_R8C5_whole_cell.tiff,5954,1991
1,closeness,Exponential Saturation Fit,1.0983288928630452,0.04043806718050705,-0.11016508868710685,1.0,0.5725765946760422,,1.8548087557406228,0.3224169064195498,1.9614333137698738,0.3409511946806681,1.9365851514263146,0.33663189889978196,-0.017401237567758618,17.135390134775285,0.08765888176149166,,,,,,,glioma_mibitof:UCSF_TA2_R8C5_whole_cell.tiff,5954,1991
2,betweenness,Michaelis-Menten Fit,1.0985416095428202,6.429560734163134e-05,-0.9317336808635492,1.0,0.019588146659969864,,1.6461180730217164,0.32814318462742,1.6760193632531577,0.33410381695496777,1.6943253462471837,0.33775299841761236,,,,-0.13275076257256796,6.431247999296778e-05,0.1375959036601422,,,,glioma_mibitof:UCSF_TA2_R8C5_whole_cell.tiff,5954,1991
3,harmonic,Michaelis-Menten Fit,1.0982679206567778,0.018988317934594087,-0.12256091100660468,1.0,0.9442491210447012,,1.5406595078307663,0.3211435254473555,1.620501844202534,0.3377863003447663,1.6362559575158029,0.3410701742078782,,,,-0.025825818390805687,0.02058312053882764,0.11350544166453631,,,,glioma_mibitof:UCSF_TA2_R8C5_whole_cell.tiff,5954,1991
4,clustering,Piecewise Linear Fit,1.0986122567604049,0.043088205422067725,-0.026843646077766282,1.0,0.32847815168257155,,1.0008403690778147,0.33344707845936716,1.0004199330258652,0.33330700300124916,1.0002365882035296,0.33324591853938357,,,,,,,0.0861764108125997,-0.2732664493067305,0.4504094938328037,glioma_mibitof:UCSF_TA2_R8C5_whole_cell.tiff,5954,1991
5,pagerank,Exponential Saturation Fit,1.0985933735997584,0.0008826069860838,-0.12179141940878462,1.0,0.0371672526368659,,0.9989999993551438,0.33049573035825613,1.0134028202048537,0.33526056599290743,1.0103291179214082,0.3342437036488365,-0.0001385935215742029,785.3406910311196,0.0006382757170544607,,,,,,,glioma_mibitof:UCSF_TA2_R8C5_whole_cell.tiff,5954,1991
0,degree,Constant Fit,1.0986122882252773,0.0,0.0,1.0,0.0,5.980564553447478,0.9992664301882642,0.3333472647805831,0.9992080759894089,0.3333277982879749,0.9991994985753122,0.3333249369314421,,,,,,,,,,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,6462,2161
1,closeness,Exponential Saturation Fit,1.0985285240529916,0.040419353772081716,-0.11037529265173159,1.0,0.6085145765849144,,1.5857717693514986,0.32743473772480475,1.6350544337593884,0.3376107646958084,1.622190088838789,0.33495449757938695,-0.016715353992218206,17.14387103092994,0.08406115011507762,,,,,,,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,6462,2161
2,betweenness,Michaelis-Menten Fit,1.0986020814674244,8.948359996283378e-05,-0.9369234192724231,1.0,0.020823692734844978,,1.6796029494831333,0.3312119790303387,1.6949574466594177,0.33423983355889736,1.6965211341824227,0.3345481874107639,,,,-0.13384307744143228,8.95159032919478e-05,0.13832347494356487,,,,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,6462,2161
3,harmonic,Michaelis-Menten Fit,1.0984001719741046,0.01858437533187595,-0.1259605415473081,1.0,0.9532623785284591,,1.4415723135254606,0.32374890668024137,1.5001463756453508,0.3369034937885072,1.5110293627299944,0.3393475995312514,,,,-0.02548284600905022,0.020090062113361944,0.1094612851507625,,,,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,6462,2161
4,clustering,Constant Fit,1.0986122759688477,0.0,0.0,1.0,0.0,0.43207323808897147,0.9996966699356388,0.3334069042007826,0.9994052937364257,0.33330972788774793,0.9993262552397025,0.33328336791146945,,,,,,,,,,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,6462,2161
5,pagerank,Piecewise Linear Fit,1.0986114307868968,0.0005926102642604792,-0.15265086824224483,1.0,0.01897269782508098,,1.020570364183072,0.33365885182830596,1.020466476803203,0.3336248875421548,1.0176872377869641,0.33271626062953913,,,,,,,0.0011852205276743706,-0.13999981361988525,0.0006264625224685402,glioma_mibitof:UCSF_TA2_R7C6_whole_cell.tiff,6462,2161
0,degree,Constant Fit,1.0986122608142417,0.0,0.0,1.0,0.0,5.960132890365449,0.9998416550526011,0.33344155192129205,0.9994220612666505,0.3333016197605775,0.999287751821141,0.3332568283181305,,,,,,,,,,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,3588,1204
1,closeness,Exponential Saturation Fit,1.0985942820563148,0.024045495970290424,-0.06292003327312333,1.0,0.3961794019933555,,1.321550726904432,0.3319391862885832,1.3383716473868157,0.3361641642208538,1.3213813749909917,0.331896649490563,-0.011094204625901499,28.826462589211665,0.09370819410775445,,,,,,,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,3588,1204
2,betweenness,Michaelis-Menten Fit,1.0979593083421852,9.99995982243334e-07,-0.8775177231556993,1.0,0.01910299003322259,,1.4584625833488387,0.3236394800203869,1.468993524303316,0.3259763437106481,1.5789860089183154,0.350384176268965,,,,-0.10353999716431896,1.0000000000000002e-06,0.11076573373004596,,,,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,3588,1204
3,harmonic,Michaelis-Menten Fit,1.0985094598321907,0.0043850669799192134,-0.07491697852819305,1.0,0.3338870431893688,,1.1826641558396502,0.3270073984671647,1.209564452417248,0.3344453477432972,1.2243995212085066,0.338547253789538,,,,-0.017535061023358306,0.0044637479558326315,0.12467893019058053,,,,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,3588,1204
4,clustering,Piecewise Linear Fit,1.0986120847632896,0.04679051133949153,-0.04427945575089677,1.0,0.3687707641196013,,1.0041746808357586,0.3336151570266622,1.0031782013289599,0.3332840984235337,1.0026263099842339,0.3331007445498041,,,,,,,0.09358102265675813,-0.42106258313686706,0.4646424680423712,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,3588,1204
5,pagerank,Constant Fit,1.0986122791580346,0.0,0.0,1.0,0.0,0.0008305647840531562,0.9986665659644867,0.3333982203215455,0.998385561898467,0.33330440897478875,0.9983644793442592,0.3332973707036657,,,,,,,,,,glioma_mibitof:UCSF_TA3_R4C5_whole_cell.tiff,3588,1204
0,degree,Constant Fit,1.0986122553993987,0.0,0.0,1.0,0.0,5.945235487404162,0.9998611318273288,0.3334518730498862,0.9993983743273641,0.3332975442633986,0.9992575592382612,0.33325058268671515,,,,,,,,,,glioma_mibitof:Stanford_TA550_R8C1_whole_cell.tiff,2714,913
1,closeness,Michaelis-Menten Fit,1.0977025278377956,0.24573308107022995,0.05361100885456879,1.0,1.0,,1.0315128958040498,0.3133295810178948,1.1302939292135359,0.3433350418673038,1.1302950328824455,0.3433353771148014,,,,24161.865082258275,1132342.6802437594,0.09256180377905104,,,,glioma_mibitof:Stanford_TA550_R8C1_whole_cell.tiff,2714,913
2,betweenness,Piecewise Linear Fit,1.0831902043292136,1.1717198477043342e-05,-0.8491517171452494,1.0,0.024096385542168676,,1.4772410040857427,0.37375300709017356,1.477241003310818,0.37375300689411184,0.9979704841210153,0.25249398601571466,,,,,,,2.3434396954086087e-05,-3920.4004732187946,0.10003258047744956,glioma_mibitof:Stanford_TA550_R8C1_whole_cell.tiff,2714,913
3,harmonic,Piecewise Linear Fit,1.0986122835464633,0.23036752006253755,0.04341448221121844,1.0,0.9868565169769989,,1.0848856382071885,0.33338104413852776,1.0846523562475736,0.33330935751964724,1.0846531399289696,0.33330959834182505,,,,,,,0.4607350420803432,0.0235637736471298,0.11960663355011823,glioma_mibitof:Stanford_TA550_R8C1_whole_cell.tiff,2714,913
4,clustering,Constant Fit,1.098612277130479,0.0,0.0,1.0,0.0,0.4352684251369904,0.9985157657780814,0.33340350914657935,0.9982374949043396,0.33331059475405944,0.9981635244888128,0.33328589609936127,,,,,,,,,,glioma_mibitof:Stanford_TA550_R8C1_whole_cell.tiff,2714,913
5,pagerank,Constant Fit,1.098612279678373,0.0,0.0,1.0,0.0,0.001095290251916758,0.9981711702625341,0.3333963405285277,0.997901342341537,0.3333062160647955,0.997875077462904,0.3332974434066768,,,,,,,,,,glioma_mibitof:Stanford_TA550_R8C1_whole_cell.tiff,2714,913
0,degree,Constant Fit,1.098612288551632,0.0,0.0,1.0,0.0,5.991795519091196,0.9997770527371715,0.33334041673371756,0.999748462630605,0.33333088437046593,0.9997419078076847,0.33332869889581646,,,,,,,,,,glioma_mibitof:Stanford_TA550_R5C2_whole_cell.tiff,18988,6338
1,closeness,Exponential Saturation Fit,1.0967372190589577,0.06653245523354846,-0.15787005256987655,1.0,0.8245503313348059,,2.7934158071010704,0.30474270311451307,3.2016271793061035,0.3492757929222008,3.1714301680013466,0.345981503963286,-0.014539293636615911,10.330518687352425,0.05300606155583044,,,,,,,glioma_mibitof:Stanford_TA550_R5C2_whole_cell.tiff,18988,6338
2,betweenness,Michaelis-Menten Fit,1.098612144369973,2.301206187883392e-06,-0.9634279438004979,1.0,0.003786683496371095,,2.0108767076863354,0.3332067033394471,2.0108767076863816,0.33320670333945474,2.013169314371404,0.3335865933210982,,,,-0.1556630065354624,2.301227465590241e-06,0.15861678371296872,,,,glioma_mibitof:Stanford_TA550_R5C2_whole_cell.tiff,18988,6338
3,harmonic,Michaelis-Menten Fit,1.0962835455635833,0.03922256559124882,-0.18515592301283626,1.0,1.0,,2.5211338294203824,0.30143465206174874,2.920343308066049,0.34916538689662824,2.922305235165036,0.349399961041623,,,,-0.024333754594913284,0.0465615003320709,0.07121580289549174,,,,glioma_mibitof:Stanford_TA550_R5C2_whole_cell.tiff,18988,6338
4,clustering,Piecewise Linear Fit,1.0986122380072059,0.017647061094655622,-0.03275479940366232,1.0,0.1522562322499211,,1.0021089886567855,0.3334616898846911,1.00173266005028,0.33333646281408524,1.0013281175809552,0.3332018473012237,,,,,,,0.03529412218490716,-0.8014012180696743,0.4459073850682765,glioma_mibitof:Stanford_TA550_R5C2_whole_cell.tiff,18988,6338
5,pagerank,Constant Fit,1.0986122886680778,0.0,0.0,1.0,0.0,0.0001577784790154623,0.9996850273079828,0.3333334465549023,0.9996845193824397,0.33333327719298605,0.9996845165607064,0.3333332762521116,,,,,,,,,,glioma_mibitof:Stanford_TA550_R5C2_whole_cell.tiff,18988,6338
0,degree,Constant Fit,1.0986122858482772,0.0,0.0,1.0,0.0,5.981257321358844,0.9996597820956488,0.33336811865964167,0.9995203977683528,0.33332163655463604,0.9994862376534751,0.3333102447857223,,,,,,,,,,glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,7659,2561
1,closeness,Exponential Saturation Fit,1.0984601857207554,0.03951093035178208,-0.09844796577913895,1.0,0.5630613041780554,,1.9858450283152111,0.3341701533127117,2.0204522007350763,0.3399937115201098,1.936319155534141,0.3258361351671784,-0.013108801211196074,17.538858800815316,0.0731192354148401,,,,,,,glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,7659,2561
2,betweenness,Michaelis-Menten Fit,1.098512113545501,1.2309275788044357e-05,-0.9324909461609109,1.0,0.010542756735650137,,1.7690473874415142,0.32673419638560325,1.818354976598285,0.3358410612628346,1.826929551661275,0.33742474235156217,,,,-0.12995990876316976,1.2309888372041881e-05,0.1346608772295435,,,,glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,7659,2561
3,harmonic,Exponential Saturation Fit,1.0985539983488197,0.028312614124487382,-0.09602547185932046,1.0,0.420929324482624,,1.6706761100656533,0.3293012137078212,1.7150265109531713,0.3380429684696788,1.687695351780609,0.3326558178225,-0.016456360934965702,24.481726716181615,0.09391514158240613,,,,,,,glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,7659,2561
4,clustering,Piecewise Linear Fit,1.098612194820261,0.02717624402699516,-0.02893062458367161,1.0,0.21788363920343615,,1.0011892773977447,0.3335261661718454,1.0004959307986032,0.33329519163160565,1.0001460690591037,0.33317864219654897,,,,,,,0.0543524880422886,-0.4644899345891369,0.4489459153888887,glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,7659,2561
5,pagerank,Constant Fit,1.0986122884513534,0.0,0.0,1.0,0.0,0.0003904724716907458,0.9992671596092151,0.3333431453717787,0.9992236708532336,0.3333286380615286,0.9992224073325839,0.3333282165666926,,,,,,,,,,glioma_mibitof:UCSF_TA2_R4C5_whole_cell.tiff,7659,2561
0,degree,Constant Fit,1.0986122885843566,0.0,0.0,1.0,0.0,5.987064116985377,0.9995313246980639,0.33333939181975014,0.9995059421799607,0.33333092685928484,0.9995022073841417,0.33332968132096497,,,,,,,,,,glioma_mibitof:UCLA_R6C4_whole_cell.tiff,10645,3556
1,closeness,Michaelis-Menten Fit,1.0984937952599907,0.04871482055427143,-0.12262778108188813,1.0,1.0,,1.4648441415536135,0.3261041752853005,1.5117570764573864,0.3365479511881636,1.5153502888105779,0.3373478735265359,,,,-0.017102497472272778,0.06078996065064856,0.06965214136447609,,,,glioma_mibitof:UCLA_R6C4_whole_cell.tiff,10645,3556
2,betweenness,Michaelis-Menten Fit,1.098605532441393,6.102179740609111e-05,-0.9327491680149441,1.0,0.012935883014623173,,1.348460003252918,0.33177813455639776,1.355252382021702,0.3334493467181759,1.360630206366838,0.33477251872542646,,,,-0.10453717055403482,6.103698447480032e-05,0.10829223808110142,,,,glioma_mibitof:UCLA_R6C4_whole_cell.tiff,10645,3556
3,harmonic,Michaelis-Menten Fit,1.0984443670780213,0.0310738995501282,-0.12657144413847005,1.0,1.0,,1.3755266844582765,0.32482929892942236,1.4243246667764435,0.3363528953559236,1.434762610596185,0.33881780571465403,,,,-0.021581076962679732,0.0355823771726138,0.08954695469143367,,,,glioma_mibitof:UCLA_R6C4_whole_cell.tiff,10645,3556
4,clustering,Exponential Saturation Fit,1.0986122471405948,0.02647573421450792,-0.03988675341344037,1.0,0.3408323959505062,,1.0010406665255123,0.3332032356056735,1.0017287291349233,0.333432261953375,1.0015251596006822,0.3333645024409515,-0.035393467173056845,26.180370503848724,0.46136996634424,,,,,,,glioma_mibitof:UCLA_R6C4_whole_cell.tiff,10645,3556
5,pagerank,Piecewise Linear Fit,1.0986120369181358,0.0005906097942522667,-0.1378432103654998,1.0,0.013217097862767153,,1.011028097647258,0.3335458104314589,1.0107401091638037,0.33345080085424517,1.0093839348975702,0.3330033887142959,,,,,,,0.001181219586948389,-0.07590681890727555,0.0003700653473895429,glioma_mibitof:UCLA_R6C4_whole_cell.tiff,10645,3556
0,degree,Constant Fit,1.0986122858088543,0.0,0.0,1.0,0.0,5.966013071895425,0.9998860567655342,0.33335092745328876,0.9998874318715074,0.333351385898377,0.9997263609790799,0.33329768664833426,,,,,,,,,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,4564,1530
1,closeness,Exponential Saturation Fit,1.0985921435498418,0.02584811099385093,-0.06473197333226403,1.0,0.4287581699346405,,1.4077728357153554,0.33191176644600356,1.4264976006945989,0.3363265197803999,1.4071364012845937,0.33176171377359653,-0.010404304144456866,26.81607877877611,0.08556645455610039,,,,,,,glioma_mibitof:UCSF_TA3_R2C4_whole_cell.tiff,4564,1530
